Provider,FilePath,Tags,RelatedUrl,ServiceName,Description,Categories,Notes,CheckTitle,CheckAliases,DependsOn,SubServiceName,CheckType,CheckID,Remediation,Severity,RelatedTo,ResourceIdTemplate,ResourceType,Risk
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/elasticache/elasticache_redis_cluster_auto_minor_version_upgrades/elasticache_redis_cluster_auto_minor_version_upgrades.metadata.json,,https://docs.aws.amazon.com/AmazonElastiCache/latest/red-ug/VersionManagement.html,elasticache,Ensure Elasticache Redis cache clusters have automatic minor upgrades enabled.,[],,Ensure Elasticache Redis cache clusters have automatic minor upgrades enabled.,,[],,[],elasticache_redis_cluster_auto_minor_version_upgrades,"{'Code': {'CLI': 'aws elasticache modify-cache-cluster --cache-cluster-id <cluster_id> --apply-immediately --auto-minor-version-upgrade', 'NativeIaC': '', 'Other': 'https://docs.aws.amazon.com/securityhub/latest/userguide/elasticache-controls.html#elasticache-2', 'Terraform': ''}, 'Recommendation': {'Text': 'Ensure Elasticache clusters have automatic minor upgrades enabled.', 'Url': 'https://docs.aws.amazon.com/AmazonElastiCache/latest/red-ug/Clusters.html#Modify'}}",high,[],arn:partition:service:region:account-id:resource-id,Other,"Not enabling automatic minor version upgrades can expose your Redis cluster to security vulnerabilities, performance issues, and increased operational overhead due to the need for manual updates."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/appstream/appstream_fleet_maximum_session_duration/appstream_fleet_maximum_session_duration.metadata.json,,https://docs.aws.amazon.com/appstream2/latest/developerguide/set-up-stacks-fleets.html,appstream,Ensure user maximum session duration is no longer than 10 hours.,[],Infrastructure Security,Ensure user maximum session duration is no longer than 10 hours.,,[],,['Infrastructure Security'],appstream_fleet_maximum_session_duration,"{'Code': {'CLI': '', 'NativeIaC': '', 'Other': '', 'Terraform': ''}, 'Recommendation': {'Text': 'Change the Maximum session duration is set to 600 minutes or less for the AppStream Fleet.', 'Url': 'https://docs.aws.amazon.com/appstream2/latest/developerguide/set-up-stacks-fleets.html'}}",medium,[],arn:partition:appstream:region:account-id:fleet/resource-id,Other,Having a session duration lasting longer than 10 hours should not be necessary and if running for any malicious reasons provides a greater time for usage than should be allowed.
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/appstream/appstream_fleet_default_internet_access_disabled/appstream_fleet_default_internet_access_disabled.metadata.json,,https://docs.aws.amazon.com/appstream2/latest/developerguide/set-up-stacks-fleets.html,appstream,Ensure default Internet Access from your Amazon AppStream fleet streaming instances should remain unchecked.,[],Infrastructure Security,Ensure default Internet Access from your Amazon AppStream fleet streaming instances should remain unchecked.,,[],,"['Software and Configuration Checks', 'Industry and Regulatory Standards', 'CIS AWS Foundations Benchmark']",appstream_fleet_default_internet_access_disabled,"{'Code': {'CLI': '', 'NativeIaC': '', 'Other': '', 'Terraform': ''}, 'Recommendation': {'Text': 'Uncheck the default internet access for the AppStream Fleet.', 'Url': 'https://docs.aws.amazon.com/appstream2/latest/developerguide/set-up-stacks-fleets.html'}}",medium,[],arn:partition:appstream:region:account-id:fleet/resource-id,Other,Default Internet Access from your fleet streaming instances should be controlled using a NAT gateway in the VPC.
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/appstream/appstream_fleet_session_idle_disconnect_timeout/appstream_fleet_session_idle_disconnect_timeout.metadata.json,,https://docs.aws.amazon.com/appstream2/latest/developerguide/set-up-stacks-fleets.html,appstream,Ensure session idle disconnect timeout is set to 10 minutes or less.,[],Infrastructure Security,Ensure session idle disconnect timeout is set to 10 minutes or less.,,[],,"['Software and Configuration Checks', 'Industry and Regulatory Standards', 'CIS AWS Foundations Benchmark']",appstream_fleet_session_idle_disconnect_timeout,"{'Code': {'CLI': '', 'NativeIaC': '', 'Other': '', 'Terraform': ''}, 'Recommendation': {'Text': 'Change the session idle timeout to 10 minutes or less for the AppStream Fleet.', 'Url': 'https://docs.aws.amazon.com/appstream2/latest/developerguide/set-up-stacks-fleets.html'}}",medium,[],arn:partition:appstream:region:account-id:fleet/resource-id,Other,Idle disconnect timeout in minutes is the amount of time that users can be inactive before they are disconnected from their streaming session and the Disconnect timeout in minutes time begins.
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/appstream/appstream_fleet_session_disconnect_timeout/appstream_fleet_session_disconnect_timeout.metadata.json,,https://docs.aws.amazon.com/appstream2/latest/developerguide/set-up-stacks-fleets.html,appstream,Ensure session disconnect timeout is set to 5 minutes or less,[],Infrastructure Security,Ensure session disconnect timeout is set to 5 minutes or less.,,[],,"['Software and Configuration Checks', 'Industry and Regulatory Standards', 'CIS AWS Foundations Benchmark']",appstream_fleet_session_disconnect_timeout,"{'Code': {'CLI': '', 'NativeIaC': '', 'Other': '', 'Terraform': ''}, 'Recommendation': {'Text': 'Change the Disconnect timeout to 5 minutes or less for the AppStream Fleet.', 'Url': 'https://docs.aws.amazon.com/appstream2/latest/developerguide/set-up-stacks-fleets.html'}}",medium,[],arn:partition:appstream:region:account-id:fleet/resource-id,Other,"Disconnect timeout in minutes, is the amount of of time that a streaming session remains active after users disconnect."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_instance_multi_az/rds_instance_multi_az.metadata.json,,https://aws.amazon.com/rds/features/multi-az/,rds,Check if RDS instances have multi-AZ enabled.,['redundancy'],,Check if RDS instances have multi-AZ enabled.,,[],,[],rds_instance_multi_az,"{'Code': {'CLI': 'aws rds create-db-instance --db-instance-identifier <db_instance_id> --multi-az true', 'NativeIaC': 'https://docs.prowler.com/checks/aws/general-policies/general_73#cloudformation', 'Other': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/rds-multi-az.html', 'Terraform': 'https://docs.prowler.com/checks/aws/general-policies/general_73#terraform'}, 'Recommendation': {'Text': 'Enable multi-AZ deployment for production databases.', 'Url': 'https://aws.amazon.com/rds/features/multi-az/'}}",medium,[],arn:aws:rds:region:account-id:db-instance,AwsRdsDbInstance,"In case of failure, with a single-AZ deployment configuration, should an availability zone specific database failure occur, Amazon RDS can not automatically fail over to the standby availability zone."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_instance_deprecated_engine_version/rds_instance_deprecated_engine_version.metadata.json,,https://docs.aws.amazon.com/cli/latest/reference/rds/describe-db-engine-versions.html,rds,"Check if RDS is using a supported engine version for MariaDB, MySQL and PostgreSQL",[],,Check if RDS instance is using a supported engine version,,[],,[],rds_instance_deprecated_engine_version,"{'Code': {'CLI': ""aws rds describe-db-engine-versions --engine <my_engine>'"", 'NativeIaC': '', 'Other': '', 'Terraform': ''}, 'Recommendation': {'Text': 'Ensure all the RDS instances are using a supported engine version', 'Url': 'https://docs.aws.amazon.com/cli/latest/reference/rds/describe-db-engine-versions.html'}}",medium,[],arn:aws:rds:region:account-id:db-instance,AwsRdsDbInstance,If not enabled RDS instances may be vulnerable to security issues
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_instance_event_subscription_parameter_groups/rds_instance_event_subscription_parameter_groups.metadata.json,,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_Events.html,rds,Ensure that Amazon RDS event notification subscriptions are enabled for database parameter groups events.,[],,Check if RDS Parameter Group events are subscribed.,,[],,[],rds_instance_event_subscription_parameter_groups,"{'Code': {'CLI': ""aws rds create-event-subscription --source-type db-instance --event-categories 'configuration change' --sns-topic-arn <sns-topic-arn>"", 'NativeIaC': '', 'Other': 'https://docs.aws.amazon.com/securityhub/latest/userguide/rds-controls.html#rds-21', 'Terraform': ''}, 'Recommendation': {'Text': 'To subscribe to RDS instance event notifications, see Subscribing to Amazon RDS event notification in the Amazon RDS User Guide.', 'Url': 'https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_Events.Subscribing.html'}}",low,[],arn:aws:rds:region:account-id:account,AwsAccount,"Amazon RDS event subscriptions for database parameter groups are designed to provide incident notification of events that may affect the security, availability, and reliability of the RDS database instances associated with these parameter groups."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_cluster_minor_version_upgrade_enabled/rds_cluster_minor_version_upgrade_enabled.metadata.json,,https://aws.amazon.com/blogs/database/best-practices-for-upgrading-amazon-rds-to-major-and-minor-versions-of-postgresql/,rds,Ensure RDS clusters have minor version upgrade enabled.,[],,Ensure RDS clusters have minor version upgrade enabled.,,[],,[],rds_cluster_minor_version_upgrade_enabled,"{'Code': {'CLI': 'aws rds modify-db-cluster --db-cluster-identifier <db_cluster_id> --auto-minor-version-upgrade --apply-immediately', 'NativeIaC': 'https://docs.prowler.com/checks/aws/general-policies/ensure-aws-db-instance-gets-all-minor-upgrades-automatically#cloudformation', 'Other': 'https://docs.aws.amazon.com/securityhub/latest/userguide/rds-controls.html#rds-35', 'Terraform': 'https://docs.prowler.com/checks/aws/general-policies/ensure-aws-db-instance-gets-all-minor-upgrades-automatically#terraform'}, 'Recommendation': {'Text': 'Enable auto minor version upgrade for all databases and environments.', 'Url': 'https://aws.amazon.com/blogs/database/best-practices-for-upgrading-amazon-rds-to-major-and-minor-versions-of-postgresql/'}}",medium,[],arn:aws:rds:region:account-id:db-cluster,AwsRdsDbCluster,Auto Minor Version Upgrade is a feature that you can enable to have your database automatically upgraded when a new minor database engine version is available. Minor version upgrades often patch security vulnerabilities and fix bugs and therefore should be applied.
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_cluster_integration_cloudwatch_logs/rds_cluster_integration_cloudwatch_logs.metadata.json,,https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/USER_LogAccess.html,rds,"Check if RDS cluster is integrated with CloudWatch Logs. The types valid are Aurora MySQL, Aurora PostgreSQL, MySQL, PostgreSQL.",['logging'],,Check if RDS cluster is integrated with CloudWatch Logs.,,[],,[],rds_cluster_integration_cloudwatch_logs,"{'Code': {'CLI': ""aws rds modify-db-cluster --db-cluster-identifier <db_cluster_id> --cloudwatch-logs-export-configuration {'EnableLogTypes':['audit',error','general','slowquery']} --apply-immediately"", 'NativeIaC': '', 'Other': 'https://docs.aws.amazon.com/securityhub/latest/userguide/rds-controls.html#rds-34', 'Terraform': ''}, 'Recommendation': {'Text': 'Use CloudWatch Logs to perform real-time analysis of the log data. Create alarms and view metrics.', 'Url': 'https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/publishing_cloudwatchlogs.html'}}",medium,[],arn:aws:rds:region:account-id:db-cluster,AwsRdsDbCluster,"If logs are not enabled, monitoring of service use and threat analysis is not possible."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_instance_storage_encrypted/rds_instance_storage_encrypted.metadata.json,,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html,rds,Check if RDS instances storage is encrypted.,[],,Check if RDS instances storage is encrypted.,,[],,[],rds_instance_storage_encrypted,"{'Code': {'CLI': 'aws rds create-db-instance --db-instance-identifier <db_instance_id> --db-instance-class <instance_class> --engine <engine> --storage-encrypted true', 'NativeIaC': 'https://docs.prowler.com/checks/aws/general-policies/general_4#cloudformation', 'Other': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/rds-encryption-enabled.html', 'Terraform': 'https://docs.prowler.com/checks/aws/general-policies/general_4#terraform'}, 'Recommendation': {'Text': 'Enable Encryption. Use a CMK where possible. It will provide additional management and privacy benefits.', 'Url': 'https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html'}}",medium,[],arn:aws:rds:region:account-id:db-instance,AwsRdsDbInstance,If not enabled sensitive information at rest is not protected.
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_cluster_copy_tags_to_snapshots/rds_cluster_copy_tags_to_snapshots.metadata.json,,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_Tagging.html#USER_Tagging.CopyTags,rds,"Check if RDS DB clusters have copy tags to snapshots enabled, Aurora instances do not support this feature at instance level so those who are clustered will be scan by this check.",[],,Check if RDS DB clusters have copy tags to snapshots enabled,,[],,[],rds_cluster_copy_tags_to_snapshots,"{'Code': {'CLI': 'aws rds modify-db-cluster --db-cluster-identifier <cluster-identifier> --copy-tags-to-snapshot', 'NativeIaC': '', 'Other': 'https://docs.aws.amazon.com/securityhub/latest/userguide/rds-controls.html#rds-16', 'Terraform': ''}, 'Recommendation': {'Text': 'Ensure that the `CopyTagsToSnapshot` setting is enabled for all RDS clusters to propagate cluster tags to their snapshots for improved tracking and compliance.', 'Url': 'https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_Tagging.html#USER_Tagging.CopyTags'}}",low,[],arn:aws:rds:region:account-id:db-cluster,AwsRdsDbCluster,"If RDS clusters are not configured to copy tags to snapshots, it could lead to compliance issues as the snapshots will not inherit necessary metadata such as environment, owner, or purpose tags. This could result in inefficient tracking and management of RDS resources and their snapshots."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_instance_copy_tags_to_snapshots/rds_instance_copy_tags_to_snapshots.metadata.json,,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_Tagging.html#USER_Tagging.CopyTags,rds,"Check if RDS DB instances have copy tags to snapshots enabled, Aurora instances can not have this feature enabled at this level, they will have it at cluster level",[],,Check if RDS DB instances have copy tags to snapshots enabled,,[],,[],rds_instance_copy_tags_to_snapshots,"{'Code': {'CLI': 'aws rds modify-db-instance --db-instance-identifier <instance-identifier> --copy-tags-to-snapshot', 'NativeIaC': '', 'Other': 'https://docs.aws.amazon.com/securityhub/latest/userguide/rds-controls.html#rds-17', 'Terraform': ''}, 'Recommendation': {'Text': 'Ensure that the `CopyTagsToSnapshot` setting is enabled for all RDS instances to propagate instance tags to their snapshots for improved tracking and compliance.', 'Url': 'https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.DBInstance.Modifying.html'}}",low,[],arn:aws:rds:region:account-id:db-instance,AwsRdsDbInstance,"If RDS instances are not configured to copy tags to snapshots, it could lead to compliance issues as the snapshots will not inherit necessary metadata such as environment, owner, or purpose tags. This could result in inefficient tracking and management of RDS resources and their snapshots."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_cluster_storage_encrypted/rds_cluster_storage_encrypted.metadata.json,,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.Encryption.html,rds,Check if RDS clusters storage is encrypted.,[],,Check if RDS clusters storage is encrypted.,,[],,[],rds_cluster_storage_encrypted,"{'Code': {'CLI': 'aws rds create-db-cluster --db-cluster-identifier <db_cluster_id> --db-cluster-class <cluster_class> --engine <engine> --storage-encrypted true', 'NativeIaC': '', 'Other': 'https://docs.aws.amazon.com/securityhub/latest/userguide/rds-controls.html#rds-27', 'Terraform': ''}, 'Recommendation': {'Text': 'Enable Encryption. Use a CMK where possible. It will provide additional management and privacy benefits.', 'Url': 'https://docs.aws.amazon.com/AmazonRDS/latest/AuroraUserGuide/Overview.Encryption.html#Overview.Encryption.Enabling'}}",medium,[],arn:aws:rds:region:account-id:db-cluster,AwsRdsDbCluster,If not enabled sensitive information at rest is not protected.
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_instance_default_admin/rds_instance_default_admin.metadata.json,,https://docs.aws.amazon.com/securityhub/latest/userguide/rds-controls.html#rds-25,rds,Ensure that your Amazon RDS instances are not using the default master username.,[],,Ensure that your Amazon RDS instances are not using the default master username.,,[],,[],rds_instance_default_admin,"{'Code': {'CLI': '', 'NativeIaC': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/rds-master-username.html#', 'Other': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/rds-master-username.html#', 'Terraform': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/rds-master-username.html#'}, 'Recommendation': {'Text': 'To change the master username configured for your Amazon RDS database instances you must re-create them and migrate the existing data.', 'Url': 'https://docs.aws.amazon.com/securityhub/latest/userguide/rds-controls.html#rds-25'}}",medium,[],arn:aws:rds:region:account-id:db-instance,AwsRdsDbInstance,Since admin is the Amazon's example for the RDS database master username and postgres is the default PostgreSQL master username. Many AWS customers will use this username for their RDS database instances in production. Malicious users can use this information to their advantage and frequently try to use default master username during brute-force attacks.
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_cluster_iam_authentication_enabled/rds_cluster_iam_authentication_enabled.metadata.json,,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/UsingWithRDS.IAMDBAuth.Enabling.html,rds,Check if RDS clusters have IAM authentication enabled.,[],,Check if RDS clusters have IAM authentication enabled.,,[],,[],rds_cluster_iam_authentication_enabled,"{'Code': {'CLI': 'aws rds modify-db-instance --region <REGION> --db-instance-identifier <DB_CLUSTER_ID> --enable-iam-database-authentication --apply-immediately', 'NativeIaC': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/iam-database-authentication.html#', 'Other': 'https://docs.aws.amazon.com/securityhub/latest/userguide/rds-controls.html#rds-12', 'Terraform': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/iam-database-authentication.html#'}, 'Recommendation': {'Text': 'Enable IAM authentication for supported RDS clusters.', 'Url': 'https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/UsingWithRDS.IAMDBAuth.Enabling.html'}}",medium,[],arn:aws:rds:region:account-id:db-cluster,AwsRdsDbCluster,"Ensure that the IAM Database Authentication feature is enabled for your RDS database clusters in order to use the Identity and Access Management (IAM) service to manage database access to your MySQL and PostgreSQL database clusters. With this feature enabled, you don't have to use a password when you connect to your MySQL/PostgreSQL database, instead you can use an authentication token. An authentication token is a unique string of characters with a lifetime of 15 minutes that Amazon RDS generates on your request. IAM Database Authentication removes the need of storing user credentials within the database configuration, because authentication is managed externally using Amazon IAM."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_cluster_backtrack_enabled/rds_cluster_backtrack_enabled.metadata.json,,https://docs.aws.amazon.com/securityhub/latest/userguide/rds-controls.html#rds-14,rds,"Ensure that the Backtrack feature is enabled for your Amazon Aurora (with MySQL compatibility) database clusters in order to backtrack your clusters to a specific time, without using backups. Backtrack is an Amazon RDS feature that allows you to specify the amount of time that an Aurora MySQL database cluster needs to retain change records, in order to have a fast way to recover from user errors, such as dropping the wrong table or deleting the wrong row by moving your MySQL database to a prior point in time without the need to restore from a recent backup.",[],,Check if RDS Aurora MySQL Clusters have backtrack enabled.,,[],,[],rds_cluster_backtrack_enabled,"{'Code': {'CLI': 'aws rds restore-db-cluster-to-point-in-time --region <REGION> --source-db-cluster-identifier <SOURCE_DB_CLUSTER_ID> --db-cluster-identifier <DB_CLUSTER_ID> --restore-type copy-on-write --use-latest-restorable-time --backtrack-window 86400', 'NativeIaC': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/backtrack.html#', 'Other': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/backtrack.html#', 'Terraform': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/backtrack.html#'}, 'Recommendation': {'Text': 'Backups help you to recover more quickly from a security incident. They also strengthens the resilience of your systems. Aurora backtracking reduces the time to recover a database to a point in time. It does not require a database restore to do so. You cannot enable backtracking on an existing cluster. Instead, you can create a clone that has backtracking enabled.', 'Url': 'https://docs.aws.amazon.com/securityhub/latest/userguide/rds-controls.html#rds-14'}}",medium,[],arn:aws:rds:region:account-id:db-cluster,AwsRdsDbCluster,"Once the Backtrack feature is enabled, Amazon RDS can quickly 'rewind' your Aurora MySQL database cluster to a point in time that you specify. In contrast to the backup and restore method, with Backtrack you can easily undo a destructive action, such as a DELETE query without a WHERE clause, with minimal downtime, you can rewind your Aurora cluster in just few minutes, and you can repeatedly backtrack a database cluster back and forth in time to help determine when a particular data change occurred."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_instance_critical_event_subscription/rds_instance_critical_event_subscription.metadata.json,,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_Events.html,rds,"Ensure that Amazon RDS event notification subscriptions are enabled for database database events, particularly maintenance, configuration change and failure.",[],,Check if RDS Instances events are subscribed.,,[],,"['Software and Configuration Checks, AWS Security Best Practices']",rds_instance_critical_event_subscription,"{'Code': {'CLI': ""aws rds create-event-subscription --source-type db-instance --event-categories 'failure' 'maintenance' 'configuration change' --sns-topic-arn <sns-topic-arn>"", 'NativeIaC': '', 'Other': 'https://docs.aws.amazon.com/securityhub/latest/userguide/rds-controls.html#rds-20', 'Terraform': ''}, 'Recommendation': {'Text': 'To subscribe to RDS instance event notifications, see Subscribing to Amazon RDS event notification in the Amazon RDS User Guide.', 'Url': 'https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_Events.Subscribing.html'}}",low,[],arn:aws:rds:region:account-id:db-instance,AwsRdsEventSubscription,"Without event subscriptions for critical events, such as maintenance, configuration changes and failures, you may not be aware of issues affecting your RDS instances, leading to downtime or security vulnerabilities."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_instance_enhanced_monitoring_enabled/rds_instance_enhanced_monitoring_enabled.metadata.json,,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_Monitoring.OS.html,rds,Check if RDS instances has enhanced monitoring enabled.,[],,Check if RDS instances has enhanced monitoring enabled.,,[],,[],rds_instance_enhanced_monitoring_enabled,"{'Code': {'CLI': 'aws rds create-db-instance --db-instance-identifier <db_instance_id> --db-instance-class <instance_class> --engine <engine> --storage-encrypted true', 'NativeIaC': '', 'Other': '', 'Terraform': 'https://docs.prowler.com/checks/aws/logging-policies/ensure-that-enhanced-monitoring-is-enabled-for-amazon-rds-instances#terraform'}, 'Recommendation': {'Text': 'To use Enhanced Monitoring, you must create an IAM role, and then enable Enhanced Monitoring.', 'Url': 'https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_Monitoring.OS.html'}}",low,[],arn:aws:rds:region:account-id:db-instance,AwsRdsDbInstance,A smaller monitoring interval results in more frequent reporting of OS metrics.
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_instance_inside_vpc/rds_instance_inside_vpc.metadata.json,,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_VPC.WorkingWithRDSInstanceinaVPC.html#USER_VPC.Subnets,rds,Check if RDS instances are deployed within a VPC.,[],,Check if RDS instances are deployed within a VPC.,,[],,"['Software and Configuration Checks, AWS Security Best Practices']",rds_instance_inside_vpc,"{'Code': {'CLI': 'aws rds modify-db-instance --db-instance-identifier <instance-identifier> --vpc-security-group-ids <vpc-security-group-ids>', 'NativeIaC': '', 'Other': 'https://docs.aws.amazon.com/securityhub/latest/userguide/rds-controls.html#rds-18', 'Terraform': ''}, 'Recommendation': {'Text': 'Ensure that your RDS instances are deployed within a VPC to provide an additional layer of security to your database instances.', 'Url': 'https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Overview.DBInstance.Modifying.html'}}",high,[],arn:aws:rds:region:account-id:db-instance,AwsRdsDbInstance,"If your RDS instances are not deployed within a VPC, they are not isolated from the public internet and are exposed to potential security threats. Deploying RDS instances within a VPC allows you to control inbound and outbound traffic to and from the instances, and provides an additional layer of security to your database instances."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_instance_deletion_protection/rds_instance_deletion_protection.metadata.json,,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_DeleteInstance.html,rds,Check if RDS instances have deletion protection enabled.,[],,Check if RDS instances have deletion protection enabled.,,[],,[],rds_instance_deletion_protection,"{'Code': {'CLI': 'aws rds modify-db-instance --db-instance-identifier <db_instance_id> --deletion-protection --apply-immediately', 'NativeIaC': '', 'Other': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/instance-deletion-protection.html', 'Terraform': 'https://docs.prowler.com/checks/aws/general-policies/ensure-that-rds-clusters-and-instances-have-deletion-protection-enabled#terraform'}, 'Recommendation': {'Text': 'Enable deletion protection using the AWS Management Console for production DB instances.', 'Url': 'https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/USER_DeleteInstance.html'}}",medium,[],arn:aws:rds:region:account-id:db-instance,AwsRdsDbInstance,You can only delete instances that do not have deletion protection enabled.
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_snapshots_public_access/rds_snapshots_public_access.metadata.json,,https://docs.aws.amazon.com/config/latest/developerguide/rds-snapshots-public-prohibited.html,rds,Check if RDS Snapshots and Cluster Snapshots are public.,['internet-exposed'],,Check if RDS Snapshots and Cluster Snapshots are public.,,[],,[],rds_snapshots_public_access,"{'Code': {'CLI': 'aws rds modify-db-snapshot-attribute --db-snapshot-identifier <snapshot_id> --attribute-name restore --values-to-remove all', 'NativeIaC': '', 'Other': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/public-snapshots.html', 'Terraform': ''}, 'Recommendation': {'Text': 'Use AWS Config to identify any snapshot that is public.', 'Url': 'https://docs.aws.amazon.com/config/latest/developerguide/rds-snapshots-public-prohibited.html'}}",critical,[],arn:aws:rds:region:account-id:snapshot,AwsRdsDbSnapshot,"Publicly accessible services could expose sensitive data to bad actors. t is recommended that your RDS snapshots should not be public in order to prevent potential leak or misuse of sensitive data or any other kind of security threat. If your RDS snapshot is public, then the data which is backed up in that snapshot is accessible to all other AWS accounts."
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_instance_certificate_expiration/rds_instance_certificate_expiration.metadata.json,,https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/UsingWithRDS.SSL-certificate-rotation.html,rds,"To maintain Amazon RDS database security and avoid interruption of the applications that are using RDS and/or Aurora databases, rotate the required SSL/TLS certificates and update the deprecated Certificate Authority (CA) certificates at the Amazon RDS instance level.",['encryption'],,Ensure that the SSL/TLS certificates configured for your Amazon RDS are not expired.,,[],,[],rds_instance_certificate_expiration,"{'Code': {'CLI': 'aws rds modify-db-instance --region us-east-1 --db-instance-identifier cc-project5-mysql-database --ca-certificate-identifier ""rds-ca-2019"" --apply-immediately', 'NativeIaC': '', 'Other': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/rotate-rds-certificates.html', 'Terraform': ''}, 'Recommendation': {'Text': 'To maintain Amazon RDS database security and avoid interruption of the applications that are using RDS and/or Aurora databases, rotate the required SSL/TLS certificates and update the deprecated Certificate Authority (CA) certificates at the Amazon RDS instance level.', 'Url': 'https://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/UsingWithRDS.SSL-certificate-rotation.html'}}",high,[],arn:aws:rds:region:account-id:db-instance,AwsRdsDbInstance,Interruption of application if the certificate expires.
aws,/Users/apple/Desktop/github/prowler/providers/aws/services/rds/rds_instance_no_public_access/rds_instance_no_public_access.metadata.json,,https://docs.aws.amazon.com/config/latest/developerguide/rds-instance-public-access-check.html,rds,Ensure there are no Public Accessible RDS instances.,['internet-exposed'],,Ensure there are no Public Accessible RDS instances.,,[],,[],rds_instance_no_public_access,"{'Code': {'CLI': 'aws rds modify-db-instance --db-instance-identifier <db_instance_id> --no-publicly-accessible --apply-immediately', 'NativeIaC': 'https://docs.prowler.com/checks/aws/public-policies/public_2#cloudformation', 'Other': 'https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/RDS/rds-publicly-accessible.html', 'Terraform': 'https://docs.prowler.com/checks/aws/public-policies/public_2#terraform'}, 'Recommendation': {'Text': 'Using an AWS Config rule check for RDS public instances periodically and check there is a business reason for it.', 'Url': 'https://docs.aws.amazon.com/config/latest/developerguide/rds-instance-public-access-check.html'}}",critical,[],arn:aws:rds:region:account-id:db-instance,AwsRdsDbInstance,Publicly accessible databases could expose sensitive data to bad actors.
